학구ID,학구명,학구분류,시도코드,시군구코드,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,공간객체ID,데이터기준일자
Z000100884,대구방촌초통학구역,0,27,140,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2016-08-12,2016-08-12,1650,2026-03-20
Z000101333,광주동산초통학구역,0,29,110,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2016-08-12,2016-08-12,6465,2026-03-20
Z000150893,다산초박곡초공동(일방)통학구역,1,47,830,8750000,경상북도교육청,8921000,경상북도고령교육지원청,2020-02-13,2020-02-13,701,2026-03-20
Z000150896,왜관초낙산초관호초신동초공동(일방)통학구역,1,47,850,8750000,경상북도교육청,8941000,경상북도칠곡교육지원청,2020-02-14,2020-02-14,5424,2026-03-20
Z000100009,서울면북초통학구역,0,11,260,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2016-08-12,2016-08-12,6610,2026-03-20
Z000104377,괴목초통학구역,0,52,730,8321000,전북특별자치도교육청,8412000,전북특별자치도무주교육지원청,2016-08-12,2024-02-23,5508,2026-03-20
Z000102571,한울초통학구역,0,41,590,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2016-08-12,2016-08-12,812,2026-03-20
Z000105760,장승포초통학구역,0,48,310,9010000,경상남도교육청,9111000,경상남도거제교육지원청,2016-08-12,2018-05-03,6242,2026-03-20
Z000101290,인천부평초통학구역,0,28,245,7310000,인천광역시교육청,7331000,인천광역시북부교육지원청,2016-08-12,2024-04-01,217,2026-03-20
Z000106109,온빛초통학구역,0,36,110,9300000,세종특별자치시교육청,9300000,세종특별자치시교육청,2016-08-12,2016-08-12,1468,2026-03-20
Z000105441,온정초통학구역,0,47,930,8750000,경상북도교육청,8971000,경상북도울진교육지원청,2016-08-12,2016-08-12,2029,2026-03-20
Z000102612,새금초통학구역,0,41,480,7530000,경기도교육청,7681000,경기도파주교육지원청,2016-08-12,2016-08-12,5684,2026-03-20
Z000105273,삼성현초통학구역,0,47,290,8750000,경상북도교육청,8851000,경상북도경산교육지원청,2016-08-12,2016-08-12,4524,2026-03-20
Z000103435,용암초통학구역,0,43,111,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2016-08-12,2016-08-12,4752,2026-03-20
Z000103622,청룡초통학구역,0,43,770,8000000,충청북도교육청,8101000,충청북도음성교육지원청,2016-08-12,2016-08-12,5750,2026-03-20
Z000104193,여산초통학구역,0,52,140,8321000,전북특별자치도교육청,8352000,전북특별자치도익산교육지원청,2016-08-12,2024-02-23,2783,2026-03-20
Z000105813,장마초통학구역,0,48,740,9010000,경상남도교육청,9141000,경상남도창녕교육지원청,2016-08-12,2016-08-12,4921,2026-03-20
Z000105934,남상초통학구역,0,48,880,9010000,경상남도교육청,9211000,경상남도거창교육지원청,2016-08-12,2016-08-12,1066,2026-03-20
Z000104618,다시초통학구역,0,46,170,8490000,전라남도교육청,8531000,전라남도나주교육지원청,2016-08-12,2016-08-12,4243,2026-03-20
Z000100344,서울방화초통학구역,0,11,500,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2016-08-12,2017-11-20,6651,2026-03-20
Z000102985,동두천신천초통학구역,0,41,250,7530000,경기도교육청,7602000,경기도동두천양주교육지원청,2016-08-12,2017-02-14,6193,2026-03-20
Z000100423,서울언주초통학구역,0,11,680,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2016-08-12,2016-08-12,3547,2026-03-20
Z000150095,대전송강초대전두리초공동통학구역,1,30,200,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2016-08-12,2016-08-12,4744,2026-03-20
Z000100352,서울신곡초통학구역,0,11,500,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2016-08-12,2016-08-12,4112,2026-03-20
Z000100683,낙민초통학구역,0,26,260,7150000,부산광역시교육청,7191000,부산광역시동래교육지원청,2016-08-12,2016-08-12,144,2026-03-20
Z000104937,팔금초통학구역,0,46,910,8490000,전라남도교육청,8721000,전라남도신안교육지원청,2016-08-12,2016-08-12,3761,2026-03-20
Z000105917,금반초통학구역,0,48,870,9010000,경상남도교육청,9201000,경상남도함양교육지원청,2016-08-12,2017-03-23,4631,2026-03-20
Z000105748,숭덕초통학구역,0,48,310,9010000,경상남도교육청,9111000,경상남도거제교육지원청,2016-08-12,2016-08-12,1494,2026-03-20
Z000105603,천전초통학구역,0,48,170,9010000,경상남도교육청,9051000,경상남도진주교육지원청,2016-08-12,2016-08-12,3137,2026-03-20
Z000101421,빛고을초통학구역,0,29,140,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2016-08-12,2016-08-12,16,2026-03-20
Z000101090,인천만석초통학구역,0,28,140,7310000,인천광역시교육청,7321000,인천광역시남부교육지원청,2016-08-12,2016-08-12,6801,2026-03-20
Z000101089,인천도화초통학구역,0,28,177,7310000,인천광역시교육청,7321000,인천광역시남부교육지원청,2018-09-19,2018-01-07,6880,2026-03-20
Z000101164,인천용마초통학구역,0,28,237,7310000,인천광역시교육청,7331000,인천광역시북부교육지원청,2016-08-12,2016-08-12,3942,2026-03-20
Z000101511,대전선화초통학구역,0,30,140,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2016-08-12,2016-08-12,2544,2026-03-20
