통계연도,구명,동명,세대수,인구수,남자인구수,여자인구수,행정동코드
stats_yr,sigungu_nm,epmndn_nm,hshld_cnt,popl_cnt,popl_cnt_m,popl_cnt_f,admdong_cd
1996,광진구,계,132324,392217,198786,193431,1121500000
1996,동대문구,계,136771,399280,202162,197118,1123000000
1996,중랑구,계,152349,478390,240512,237878,1126000000
1996,성북구,계,162195,487404,245926,241478,1129000000
1996,강북구,계,121348,379695,189901,189794,1130500000
1996,도봉구,계,119881,382424,191956,190468,1132000000
1996,노원구,계,182025,586997,290909,296088,1135000000
1996,은평구,계,162474,498532,247166,251366,1138000000
1996,서대문구,계,127125,366134,182525,183609,1141000000
1996,마포구,계,137591,393040,195689,197351,1144000000
1996,양천구,계,151955,486839,245520,241319,1147000000
1996,강서구,계,167739,524006,261657,262349,1150000000
1996,구로구,계,124734,378676,194452,184224,1153000000
1996,금천구,계,92406,273867,140227,133640,1154500000
1996,영등포구,계,138663,408087,206994,201093,1156000000
1996,동작구,계,145735,434873,219096,215777,1159000000
1996,관악구,계,181947,543314,275959,267355,1162000000
1996,서초구,계,135209,408781,202861,205920,1165000000
1996,강남구,계,184039,557533,276434,281099,1168000000
1996,송파구,계,216205,671560,334513,337047,1171000000
1996,강동구,계,158017,497659,251443,246216,1174000000
2020,계,계,4417954,9911088,4816522,5094566,1100000000
2020,종로구,계,75003,158996,76876,82120,1111000000
2020,종로구,사직동,4758,9806,4428,5378,1111053000
2020,종로구,삼청동,1342,2909,1406,1503,1111054000
2020,종로구,부암동,4392,10333,4937,5396,1111055000
2020,종로구,평창동,7522,18582,8636,9946,1111056000
2020,종로구,무악동,3192,8592,3999,4593,1111057000
2020,종로구,교남동,4602,10634,4926,5708,1111058000
2020,종로구,가회동,2077,4418,2052,2366,1111060000
2020,종로구,종로1.2.3.4가동,5283,8448,4965,3483,1111061500
2020,종로구,종로5.6가동,3415,5656,3072,2584,1111063000
2020,종로구,이화동,4430,8111,3757,4354,1111064000
2020,종로구,혜화동,9374,19734,9105,10629,1111065000
2020,종로구,창신1동,2961,5964,3190,2774,1111067000
2020,종로구,창신2동,4185,9503,4857,4646,1111068000
2020,종로구,창신3동,2913,7107,3508,3599,1111069000
2020,종로구,숭인1동,3035,6388,3082,3306,1111070000
2020,종로구,숭인2동,6165,10178,5070,5108,1111071000
2020,종로구,청운효자동,5357,12633,5886,6747,1111051500
2020,중구,계,63686,134635,65776,68859,1114000000
2020,중구,소공동,1130,3011,1556,1455,1114052000
2020,중구,회현동,3025,5757,3051,2706,1114054000
2020,중구,명동,1552,3685,1642,2043,1114055000
2020,중구,필동,2406,4754,2419,2335,1114057000
2020,중구,장충동,2755,5468,2723,2745,1114058000
2020,중구,광희동,3295,6416,3310,3106,1114059000
2020,중구,을지로동,1373,1967,1173,794,1114060500
2020,중구,신당5동,5392,10867,5266,5601,1114065000
2020,중구,황학동,6927,13531,6430,7101,1114067000
2020,중구,중림동,5843,12801,6398,6403,1114068000
2020,중구,신당동,4629,9191,4516,4675,1114061500
2020,중구,다산동,6965,14725,7105,7620,1114062500
2020,중구,약수동,7809,17354,8184,9170,1114063500
2020,중구,청구동,6413,14281,6776,7505,1114064500
2020,중구,동화동,4172,10827,5227,5600,1114066500
2020,용산구,계,113093,244645,118835,125810,1117000000
2020,용산구,후암동,8710,18202,8852,9350,1117051000
2020,용산구,용산2가동,5407,11272,5498,5774,1117052000
2020,용산구,남영동,5385,8116,4887,3229,1117053000
2020,용산구,원효로1동,8039,16730,8091,8639,1117056000
2020,용산구,원효로2동,6042,14331,6732,7599,1117057000
2020,용산구,효창동,4381,10326,4894,5432,1117058000
2020,용산구,용문동,5448,12455,5939,6516,1117059000
2020,용산구,이촌1동,10337,28961,13597,15364,1117063000
2020,용산구,이촌2동,3851,8808,4133,4675,1117064000
2020,용산구,이태원1동,3934,8764,4500,4264,1117065000
2020,용산구,이태원2동,5035,10795,5072,5723,1117066000
2020,용산구,서빙고동,5324,14000,6753,7247,1117069000
2020,용산구,보광동,7787,15531,7919,7612,1117070000
2020,용산구,청파동,11110,20496,9570,10926,1117055500
2020,용산구,한강로동,10875,22097,10736,11361,1117062500
2020,용산구,한남동,11428,23761,11662,12099,1117068500
2020,성동구,계,135870,300505,146424,154081,1120000000
2020,성동구,왕십리2동,7634,17416,8465,8951,1120052000
2020,성동구,마장동,10922,23459,11498,11961,1120054000
2020,성동구,사근동,7805,13512,6698,6814,1120055000
2020,성동구,행당1동,6459,14363,6923,7440,1120056000
2020,성동구,행당2동,9482,24151,11327,12824,1120057000
2020,성동구,응봉동,6135,15824,7500,8324,1120058000
2020,성동구,금호1가동,6720,15795,7557,8238,1120059000
2020,성동구,금호4가동,6463,14842,7104,7738,1120062000
2020,성동구,성수1가1동,7667,16851,8451,8400,1120065000
2020,성동구,성수1가2동,6524,13738,6745,6993,1120066000
2020,성동구,성수2가1동,8454,17146,8925,8221,1120067000
2020,성동구,성수2가3동,5712,11457,5833,5624,1120069000
2020,성동구,송정동,5574,11143,5868,5275,1120072000
2020,성동구,용답동,6869,12724,6616,6108,1120079000
2020,성동구,왕십리도선동,12033,27588,13126,14462,1120053500
2020,성동구,금호2.3가동,10324,23584,11234,12350,1120061500
2020,성동구,옥수동,11093,26912,12554,14358,1120064500
2020,광진구,계,167427,360109,173000,187109,1121500000
2020,광진구,화양동,17061,25541,11719,13822,1121571000
2020,광진구,군자동,11166,21903,10750,11153,1121573000
2020,광진구,중곡1동,8338,16190,7856,8334,1121574000
2020,광진구,중곡2동,10621,22285,10533,11752,1121575000
2020,광진구,중곡3동,8572,16902,8356,8546,1121576000
2020,광진구,중곡4동,13264,29815,14564,15251,1121577000
2020,광진구,능동,6511,11913,5478,6435,1121578000
2020,광진구,구의1동,12122,22700,10839,11861,1121585000
2020,광진구,구의2동,11693,27444,13174,14270,1121586000
2020,광진구,구의3동,12202,29588,14069,15519,1121587000
2020,광진구,광장동,12073,35619,17201,18418,1121581000
2020,광진구,자양1동,11869,23710,11362,12348,1121582000
2020,광진구,자양2동,11217,26016,12670,13346,1121583000
2020,광진구,자양3동,11178,28957,13885,15072,1121584000
2020,광진구,자양4동,9540,21526,10544,10982,1121584700
2020,동대문구,계,167598,357014,175322,181692,1123000000
2020,동대문구,전농1동,15234,30722,15383,15339,1123056000
2020,동대문구,전농2동,7803,19449,9341,10108,1123057000
2020,동대문구,답십리1동,12913,29511,14276,15235,1123060000
2020,동대문구,답십리2동,12852,29486,14315,15171,1123061000
2020,동대문구,장안1동,18269,39287,19488,19799,1123065000
2020,동대문구,장안2동,14039,33339,16644,16695,1123066000
2020,동대문구,회기동,6315,12663,5813,6850,1123071000
2020,동대문구,휘경1동,7202,15362,7226,8136,1123072000
2020,동대문구,휘경2동,11858,24992,12311,12681,1123073000
2020,동대문구,이문1동,10524,21205,10180,11025,1123074000
2020,동대문구,이문2동,8719,20947,10134,10813,1123075000
2020,동대문구,청량리동,10088,20432,10187,10245,1123070500
2020,동대문구,용신동,18442,32602,16452,16150,1123053600
2020,동대문구,제기동,13340,27017,13572,13445,1123054500
2020,중랑구,계,185920,399562,197118,202444,1126000000
2020,중랑구,면목2동,12334,25214,12514,12700,1126052000
2020,중랑구,면목4동,9052,19270,9584,9686,1126054000
2020,중랑구,면목5동,6345,14661,7373,7288,1126055000
2020,중랑구,면목7동,10718,22714,11352,11362,1126057000
2020,중랑구,상봉1동,10300,24912,12165,12747,1126058000
2020,중랑구,상봉2동,11716,20214,9812,10402,1126059000
2020,중랑구,중화1동,9122,20400,9973,10427,1126060000
2020,중랑구,중화2동,13893,26073,13359,12714,1126061000
2020,중랑구,묵1동,14974,35588,17210,18378,1126062000
2020,중랑구,묵2동,9340,19672,9660,10012,1126063000
2020,중랑구,망우3동,8441,17508,8756,8752,1126066000
2020,중랑구,신내1동,14818,39831,19385,20446,1126068000
2020,중랑구,신내2동,9084,21302,10139,11163,1126069000
2020,중랑구,면목본동,17897,35424,17521,17903,1126056500
2020,중랑구,면목3.8동,12793,25995,12889,13106,1126057500
2020,중랑구,망우본동,15093,30784,15426,15358,1126065500
2020,성북구,돈암1동,6240,15379,7185,8194,1129058000
2020,성북구,돈암2동,8731,24686,11738,12948,1129059000
2020,성북구,안암동,9326,16580,8113,8467,1129060000
2020,성북구,보문동,7841,16123,7771,8352,1129061000
2020,성북구,정릉1동,7498,18929,9098,9831,1129062000
2020,성북구,정릉2동,9883,23736,11450,12286,1129063000
2020,성북구,정릉3동,8022,16847,8265,8582,1129064000
2020,성북구,정릉4동,10993,25993,12511,13482,1129065000
2020,성북구,길음1동,12802,36568,17395,19173,1129066000
2020,성북구,길음2동,7126,17167,8301,8866,1129068500
2020,성북구,월곡1동,10912,27108,13081,14027,1129071500
2020,성북구,월곡2동,9619,20396,9817,10579,1129072500
2020,성북구,장위1동,9190,20449,9934,10515,1129076000
2020,성북구,장위2동,6609,14106,6970,7136,1129077000
2020,성북구,장위3동,7094,17359,8578,8781,1129078000
2020,성북구,성북동,8254,17404,8088,9316,1129052500
2020,성북구,삼선동,11719,24144,11454,12690,1129055500
2020,성북구,동선동,9366,16246,6734,9512,1129057500
2020,성북구,종암동,17448,41353,20142,21211,1129070500
2020,성북구,석관동,16723,36483,18033,18450,1129081000
2020,강북구,계,145896,311569,151466,160103,1130500000
2020,강북구,번1동,10483,19441,9712,9729,1130559500
2020,강북구,번2동,7663,16544,8016,8528,1130560300
2020,강북구,번3동,7575,17605,8268,9337,1130560800
2020,강북구,수유1동,10455,21468,10600,10868,1130561500
2020,강북구,수유2동,9728,21595,10317,11278,1130562500
2020,강북구,수유3동,13011,23907,11801,12106,1130563000
2020,강북구,삼양동,11384,24742,12309,12433,1130553400
2020,강북구,미아동,11778,22723,10909,11814,1130553500
2020,강북구,송중동,14076,30934,14819,16115,1130554500
2020,강북구,송천동,13787,27871,13811,14060,1130555500
2020,강북구,삼각산동,11741,32118,15441,16677,1130557500
2020,강북구,우이동,9644,21076,10254,10822,1130564500
2020,강북구,인수동,14571,31545,15209,16336,1130566000
2020,도봉구,계,139114,327361,159420,167941,1132000000
2020,도봉구,쌍문1동,9439,22016,10569,11447,1132066000
2020,도봉구,쌍문2동,8672,19406,9338,10068,1132067000
2020,도봉구,쌍문3동,7905,16922,8196,8726,1132068000
2020,도봉구,쌍문4동,7203,19297,9099,10198,1132068100
2020,도봉구,방학1동,12740,29236,14513,14723,1132069000
2020,도봉구,방학2동,9515,20473,10330,10143,1132070000
2020,도봉구,방학3동,10073,27973,13613,14360,1132071000
2020,도봉구,창1동,10880,25400,12091,13309,1132051100
2020,도봉구,창2동,12460,29912,14597,15315,1132051200
2020,도봉구,창3동,6656,14402,7162,7240,1132051300
2020,도봉구,창4동,10754,27286,13109,14177,1132051400
2020,도봉구,창5동,10266,25308,12150,13158,1132051500
2020,도봉구,도봉1동,10434,21810,11008,10802,1132052100
2020,도봉구,도봉2동,12117,27920,13645,14275,1132052200
2020,노원구,계,218270,527032,254188,272844,1135000000
2020,노원구,월계1동,10461,23085,11903,11182,1135056000
2020,노원구,월계2동,12069,27615,13295,14320,1135057000
2020,노원구,월계3동,13016,30790,14742,16048,1135058000
2020,노원구,공릉1동,18293,38324,18648,19676,1135059500
2020,노원구,공릉2동,16497,40360,19676,20684,1135060000
2020,노원구,하계1동,11661,27965,13476,14489,1135061100
2020,노원구,하계2동,8307,22723,10825,11898,1135061200
2020,노원구,중계본동,8657,24942,12220,12722,1135061900
2020,노원구,중계1동,9068,27556,13407,14149,1135062100
2020,노원구,중계4동,8478,20752,10017,10735,1135062400
2020,노원구,상계1동,15648,39204,19015,20189,1135063000
2020,노원구,상계2동,8791,20692,10217,10475,1135064000
2020,노원구,상계5동,11019,24797,12030,12767,1135067000
2020,노원구,상계8동,9168,22963,11022,11941,1135070000
2020,노원구,상계9동,8425,21221,10068,11153,1135071000
2020,노원구,상계10동,7134,17631,8133,9498,1135072000
2020,노원구,중계2.3동,15411,35586,16390,19196,1135062500
2020,노원구,상계3.4동,12229,27184,13494,13690,1135066500
2020,노원구,상계6.7동,13938,33642,15610,18032,1135069500
2020,은평구,계,213914,484043,231998,252045,1138000000
2020,은평구,녹번동,17494,37815,18019,19796,1138051000
2020,은평구,불광1동,17977,40022,18932,21090,1138052000
2020,은평구,불광2동,13962,28740,13929,14811,1138053000
2020,은평구,갈현1동,11163,23396,11396,12000,1138055100
2020,은평구,갈현2동,12656,29239,13824,15415,1138055200
2020,은평구,구산동,13402,32997,16383,16614,1138056000
2020,은평구,대조동,14324,27579,12840,14739,1138057000
2020,은평구,응암1동,14077,31265,14819,16446,1138058000
2020,은평구,응암2동,11008,27776,13485,14291,1138059000
2020,은평구,응암3동,12770,25553,12448,13105,1138060000
2020,은평구,신사1동,11846,27776,13395,14381,1138063100
2020,은평구,신사2동,9049,20945,10434,10511,1138063200
2020,은평구,증산동,6897,15487,7542,7945,1138064000
2020,은평구,수색동,4785,11258,5554,5704,1138065000
2020,은평구,진관동,21645,57256,26864,30392,1138069000
2020,은평구,역촌동,20859,46939,22134,24805,1138062500
2020,서대문구,계,144838,322952,153152,169800,1141000000
2020,서대문구,천연동,8048,18049,8570,9479,1141052000
2020,서대문구,홍제1동,10512,24604,11561,13043,1141062000
2020,서대문구,홍제2동,5908,14334,6817,7517,1141065500
2020,서대문구,홍제3동,7126,15983,7734,8249,1141064000
2020,서대문구,홍은1동,9759,23266,11219,12047,1141066000
2020,서대문구,홍은2동,12335,27734,13340,14394,1141068500
2020,서대문구,남가좌1동,5891,16141,7752,8389,1141069000
2020,서대문구,남가좌2동,13316,30996,14834,16162,1141070000
2020,서대문구,북가좌1동,6991,18557,8939,9618,1141071000
2020,서대문구,북가좌2동,14783,32947,15989,16958,1141072000
2020,서대문구,북아현동,7471,16956,8078,8878,1141055500
2020,서대문구,신촌동,13304,23051,9515,13536,1141058500
2020,서대문구,연희동,18980,39105,18596,20509,1141061500
2020,마포구,계,178482,381858,178977,202881,1144000000
2020,마포구,용강동,9304,22257,10505,11752,1144059000
2020,마포구,대흥동,8399,15863,7422,8441,1144060000
2020,마포구,염리동,5675,12864,6064,6800,1144061000
2020,마포구,신수동,10246,23606,11438,12168,1144063000
2020,마포구,서교동,15494,26981,12105,14876,1144066000
2020,마포구,합정동,9699,18576,8613,9963,1144068000
2020,마포구,망원1동,10520,21113,9910,11203,1144069000
2020,마포구,망원2동,8566,19216,9030,10186,1144070000
2020,마포구,연남동,8872,16682,7812,8870,1144071000
2020,마포구,성산1동,9420,19679,9238,10441,1144072000
2020,마포구,성산2동,19022,40669,18469,22200,1144073000
2020,마포구,상암동,12770,31997,15251,16746,1144074000
2020,마포구,도화동,9540,21998,10566,11432,1144058500
2020,마포구,서강동,11625,25386,11974,13412,1144065500
2020,마포구,공덕동,18706,38750,18300,20450,1144056500
2020,마포구,아현동,10624,26221,12280,13941,1144055500
2020,양천구,계,180633,457781,224379,233402,1147000000
2020,양천구,목1동,10559,31727,15245,16482,1147051000
2020,양천구,목2동,13248,30705,14915,15790,1147052000
2020,양천구,목3동,10119,22643,10801,11842,1147053000
2020,양천구,목4동,10140,26190,12793,13397,1147054000
2020,양천구,목5동,13583,42288,20933,21355,1147055000
2020,양천구,신월1동,10200,21246,10877,10369,1147056000
2020,양천구,신월2동,8613,21520,10541,10979,1147057000
2020,양천구,신월3동,8044,15965,8402,7563,1147058000
2020,양천구,신월4동,6960,18487,9068,9419,1147059000
2020,양천구,신월5동,6484,15189,7510,7679,1147060000
2020,양천구,신월6동,5232,13798,6789,7009,1147061000
2020,양천구,신월7동,9238,20651,10104,10547,1147061100
2020,양천구,신정1동,7214,21074,10281,10793,1147062000
2020,양천구,신정2동,7141,20207,9884,10323,1147063000
2020,양천구,신정3동,17886,46787,22794,23993,1147064000
2020,양천구,신정4동,16064,34191,16733,17458,1147065000
2020,양천구,신정6동,8296,25038,12170,12868,1147067000
2020,양천구,신정7동,11612,30075,14539,15536,1147068000
2020,강서구,계,266982,585901,282686,303215,1150000000
2020,강서구,염창동,15835,42017,20422,21595,1150051000
2020,강서구,등촌1동,13168,24338,11362,12976,1150052000
2020,강서구,등촌2동,8765,21216,10385,10831,1150053000
2020,강서구,등촌3동,15059,31660,15070,16590,1150053500
2020,강서구,화곡본동,16783,34981,17030,17951,1150059000
2020,강서구,화곡1동,26956,53380,25873,27507,1150054000
2020,강서구,화곡2동,8221,18727,9103,9624,1150055000
2020,강서구,화곡3동,9383,21938,10521,11417,1150056000
2020,강서구,화곡4동,9764,21413,10461,10952,1150057000
2020,강서구,화곡6동,12246,25133,12249,12884,1150059100
2020,강서구,화곡8동,11809,25674,12330,13344,1150059300
2020,강서구,가양1동,20071,34540,15986,18554,1150060300
2020,강서구,가양2동,8050,14588,6894,7694,1150060400
2020,강서구,가양3동,7892,15583,7286,8297,1150060500
2020,강서구,발산1동,13521,37530,17808,19722,1150061100
2020,강서구,공항동,12807,27627,14133,13494,1150062000
2020,강서구,방화1동,17484,44550,21713,22837,1150063000
2020,강서구,방화2동,11662,23442,11594,11848,1150064000
2020,강서구,방화3동,11323,23577,11423,12154,1150064100
2020,강서구,우장산동,16183,43987,21043,22944,1150061500
2020,구로구,계,180531,432488,215424,217064,1153000000
2020,구로구,신도림동,13484,36494,17861,18633,1153051000
2020,구로구,구로1동,8368,21632,10619,11013,1153052000
2020,구로구,구로2동,12799,33050,17202,15848,1153053000
2020,구로구,구로3동,13245,25722,13155,12567,1153054000
2020,구로구,구로4동,10711,25031,12543,12488,1153055000
2020,구로구,구로5동,14704,32339,15874,16465,1153056000
2020,구로구,고척1동,9623,23547,11744,11803,1153072000
2020,구로구,고척2동,11601,27853,13786,14067,1153073000
2020,구로구,개봉1동,14945,35239,17635,17604,1153074000
2020,구로구,개봉2동,12604,32218,15707,16511,1153075000
2020,구로구,개봉3동,8849,21284,10415,10869,1153076000
2020,구로구,오류1동,11809,23360,11432,11928,1153077000
2020,구로구,오류2동,15634,39755,19202,20553,1153078000
2020,구로구,수궁동,9968,24297,12015,12282,1153079000
2020,구로구,가리봉동,6048,14263,8148,6115,1153059500
2020,구로구,항동,6139,16404,8086,8318,1153080000
2020,금천구,계,114715,247835,126141,121694,1154500000
2020,금천구,가산동,15966,25973,14334,11639,1154551000
2020,금천구,독산1동,21066,44191,22834,21357,1154561000
2020,금천구,독산2동,9457,20666,10519,10147,1154562000
2020,금천구,독산3동,12588,28535,14607,13928,1154563000
2020,금천구,독산4동,7678,17464,8871,8593,1154564000
2020,금천구,시흥1동,16126,35781,17966,17815,1154567000
2020,금천구,시흥2동,8478,22092,10646,11446,1154568000
2020,금천구,시흥3동,4771,11285,5597,5688,1154569000
2020,금천구,시흥4동,9161,21520,10660,10860,1154570000
2020,금천구,시흥5동,9424,20328,10107,10221,1154571000
2020,영등포구,계,184714,407367,202969,204398,1156000000
2020,영등포구,여의도동,13780,34463,16212,18251,1156054000
2020,영등포구,당산1동,10800,21197,10404,10793,1156055000
2020,영등포구,당산2동,18488,38011,17837,20174,1156056000
2020,영등포구,양평1동,9140,17702,8715,8987,1156061000
2020,영등포구,양평2동,10319,22603,11231,11372,1156062000
2020,영등포구,신길1동,10429,19167,9807,9360,1156063000
2020,영등포구,신길3동,7659,18086,8976,9110,1156065000
2020,영등포구,신길4동,5613,12974,6509,6465,1156066000
2020,영등포구,신길5동,5002,12496,6143,6353,1156067000
2020,영등포구,신길6동,8713,19071,9356,9715,1156068000
2020,영등포구,신길7동,7913,20494,10231,10263,1156069000
2020,영등포구,대림1동,7241,17751,9023,8728,1156070000
2020,영등포구,대림2동,6984,19776,10297,9479,1156071000
2020,영등포구,대림3동,10441,26973,13720,13253,1156072000
2020,영등포구,영등포본동,10349,23790,12280,11510,1156051500
2020,영등포구,영등포동,19028,28749,15425,13324,1156053500
2020,영등포구,도림동,9444,20665,10434,10231,1156058500
2020,영등포구,문래동,13371,33399,16369,17030,1156060500
2020,동작구,계,184229,401572,193718,207854,1159000000
2020,동작구,노량진1동,15712,32387,16108,16279,1159051000
2020,동작구,노량진2동,7474,13512,6920,6592,1159052000
2020,동작구,상도1동,21583,46840,22494,24346,1159053000
2020,동작구,상도2동,12598,28162,13498,14664,1159054000
2020,동작구,상도3동,12061,25416,12142,13274,1159055000
2020,동작구,상도4동,13854,29306,14200,15106,1159056000
2020,동작구,사당1동,13290,23632,11214,12418,1159062000
2020,동작구,사당2동,11967,27658,13301,14357,1159063000
2020,동작구,사당3동,10567,25244,12218,13026,1159064000
2020,동작구,사당4동,7158,14599,6987,7612,1159065000
2020,동작구,사당5동,6614,14811,7183,7628,1159065100
2020,동작구,대방동,17290,39172,18656,20516,1159066000
2020,동작구,신대방1동,10238,25823,12561,13262,1159067000
2020,동작구,신대방2동,9485,20466,9728,10738,1159068000
2020,동작구,흑석동,14338,34544,16508,18036,1159060500
2020,관악구,계,274811,509803,255211,254592,1162000000
2020,관악구,남현동,9544,18598,8970,9628,1162063000
2020,관악구,보라매동,12536,25278,12393,12885,1162052500
2020,관악구,청림동,6579,15711,7683,8028,1162054500
2020,관악구,행운동,17357,29799,14417,15382,1162057500
2020,관악구,낙성대동,11120,17579,8844,8735,1162058500
2020,관악구,중앙동,9709,15758,7486,8272,1162061500
2020,관악구,인헌동,14227,26500,12876,13624,1162062500
2020,관악구,서원동,14108,23565,12092,11473,1162064500
2020,관악구,신원동,10926,19290,9646,9644,1162065500
2020,관악구,서림동,14623,24410,13310,11100,1162066500
2020,관악구,신사동,13742,25426,12735,12691,1162068500
2020,관악구,신림동,17289,22667,11795,10872,1162069500
2020,관악구,난향동,6433,15915,7849,8066,1162071500
2020,관악구,조원동,10690,19232,9771,9461,1162072500
2020,관악구,대학동,16204,24907,14818,10089,1162073500
2020,관악구,은천동,16091,34595,16893,17702,1162060500
2020,관악구,성현동,12591,30472,14701,15771,1162056500
2020,관악구,청룡동,22520,36325,17376,18949,1162059500
2020,관악구,난곡동,13097,28054,14056,13998,1162077500
2020,관악구,삼성동,11217,23935,11943,11992,1162074500
2020,관악구,미성동,14208,31787,15557,16230,1162076500
2020,서초구,계,173502,429025,205282,223743,1165000000
2020,서초구,서초1동,9351,21187,10180,11007,1165051000
2020,서초구,서초2동,9713,21731,10384,11347,1165052000
2020,서초구,서초3동,14599,32307,15748,16559,1165053000
2020,서초구,서초4동,11009,31718,15425,16293,1165053100
2020,서초구,잠원동,11448,28532,13677,14855,1165054000
2020,서초구,반포본동,4105,11991,5660,6331,1165055000
2020,서초구,반포1동,14297,32630,15742,16888,1165056000
2020,서초구,반포2동,5110,16240,7739,8501,1165057000
2020,서초구,반포3동,7741,22412,10620,11792,1165058000
2020,서초구,반포4동,7280,19977,9487,10490,1165058100
2020,서초구,방배본동,7998,21293,9891,11402,1165059000
2020,서초구,방배1동,7656,17381,8151,9230,1165060000
2020,서초구,방배2동,8688,20404,9572,10832,1165061000
2020,서초구,방배3동,8310,21441,10364,11077,1165062000
2020,서초구,방배4동,9829,24036,10975,13061,1165062100
2020,서초구,양재1동,18218,44890,21448,23442,1165065100
2020,서초구,양재2동,10835,22709,11387,11322,1165065200
2020,서초구,내곡동,7315,18146,8832,9314,1165066000
2020,강남구,계,234872,544055,260378,283677,1168000000
2020,강남구,신사동,7320,16914,7859,9055,1168051000
2020,강남구,논현1동,14412,23734,11193,12541,1168052100
2020,강남구,논현2동,11680,21997,10238,11759,1168053100
2020,강남구,삼성1동,5665,13600,6754,6846,1168058000
2020,강남구,삼성2동,13452,30368,14482,15886,1168059000
2020,강남구,대치1동,7383,24922,12543,12379,1168060000
2020,강남구,대치2동,13016,37752,19214,18538,1168061000
2020,강남구,대치4동,10321,20744,9780,10964,1168063000
2020,강남구,역삼1동,24001,36771,17763,19008,1168064000
2020,강남구,역삼2동,15697,37291,17477,19814,1168065000
2020,강남구,도곡1동,8669,22227,10537,11690,1168065500
2020,강남구,도곡2동,11797,34042,15841,18201,1168065600
2020,강남구,개포1동,2646,6670,3230,3440,1168066000
2020,강남구,개포2동,8047,22297,10775,11522,1168067000
2020,강남구,개포4동,9522,22765,11095,11670,1168069000
2020,강남구,일원본동,8145,23945,11807,12138,1168072000
2020,강남구,일원1동,7467,15827,7743,8084,1168073000
2020,강남구,일원2동,7353,17709,8574,9135,1168074000
2020,강남구,수서동,7873,15299,6933,8366,1168075000
2020,강남구,세곡동,17966,44475,21112,23363,1168070000
2020,강남구,압구정동,10634,27440,12671,14769,1168054500
2020,강남구,청담동,11806,27266,12757,14509,1168056500
2020,송파구,계,281959,673926,325080,348846,1171000000
2020,송파구,풍납1동,6383,14585,7158,7427,1171051000
2020,송파구,풍납2동,11083,25703,12213,13490,1171052000
2020,송파구,거여2동,8209,19330,9484,9846,1171053200
2020,송파구,마천1동,8975,19909,10137,9772,1171054000
2020,송파구,마천2동,8886,19719,9988,9731,1171055000
2020,송파구,방이1동,6319,16298,7858,8440,1171056100
2020,송파구,방이2동,14572,26675,12549,14126,1171056200
2020,송파구,오륜동,5956,18495,9095,9400,1171056600
2020,송파구,오금동,15697,39668,19228,20440,1171057000
2020,송파구,송파1동,12432,25190,11829,13361,1171058000
2020,송파구,송파2동,7648,20800,9988,10812,1171059000
2020,송파구,석촌동,17076,33166,15800,17366,1171060000
2020,송파구,삼전동,16347,31839,14999,16840,1171061000
2020,송파구,가락본동,12018,27368,13556,13812,1171062000
2020,송파구,가락1동,9903,27876,13544,14332,1171063100
2020,송파구,가락2동,12378,33204,16323,16881,1171063200
2020,송파구,문정1동,8571,20868,10281,10587,1171064100
2020,송파구,문정2동,15564,29547,13670,15877,1171064200
2020,송파구,장지동,12156,30370,14716,15654,1171064600
2020,송파구,잠실본동,15435,29093,13735,15358,1171065000
2020,송파구,잠실2동,11893,36216,17314,18902,1171067000
2020,송파구,잠실3동,12132,35497,16919,18578,1171068000
2020,송파구,잠실4동,7427,21798,10475,11323,1171069000
2020,송파구,잠실6동,5981,17366,8214,9152,1171071000
2020,송파구,잠실7동,3464,9903,4620,5283,1171072000
2020,송파구,위례동,9802,30366,14772,15594,1171064700
2020,강동구,계,196499,463998,228044,235954,1174000000
2020,강동구,강일동,13063,35778,17250,18528,1174051500
2020,강동구,상일동,11609,33345,16438,16907,1174052000
2020,강동구,명일1동,10109,26377,12859,13518,1174053000
2020,강동구,명일2동,6130,17555,8679,8876,1174054000
2020,강동구,고덕1동,8804,26103,13292,12811,1174055000
2020,강동구,고덕2동,8717,22568,11413,11155,1174056000
2020,강동구,암사1동,16172,35728,17677,18051,1174057000
2020,강동구,암사2동,6350,15507,7504,8003,1174058000
2020,강동구,암사3동,6371,18420,9014,9406,1174059000
2020,강동구,천호1동,12912,27745,13603,14142,1174060000
2020,강동구,천호2동,17798,35251,17402,17849,1174061000
2020,강동구,천호3동,13919,27085,13235,13850,1174062000
2020,강동구,성내1동,8267,20353,9869,10484,1174064000
2020,강동구,성내2동,12913,24948,12248,12700,1174065000
2020,강동구,성내3동,10603,23692,11641,12051,1174066000
2020,강동구,둔촌1동,156,262,123,139,1174069000
2020,강동구,둔촌2동,11019,26413,12981,13432,1174070000
2020,강동구,길동,21587,46868,22816,24052,1174068500
2000,계,계,3540492,10373234,5198186,5175048,1100000000
2000,종로구,계,69935,188946,94923,94023,1111000000
2000,종로구,청운동,1918,5683,2953,2730,1111051000
2000,종로구,효자동,4352,12325,6033,6292,1111052000
2000,종로구,사직동,3542,8869,4322,4547,1111053000
2000,종로구,삼청동,2038,5470,2729,2741,1111054000
2000,종로구,부암동,4676,13416,6656,6760,1111055000
2000,종로구,평창동,6425,19832,9697,10135,1111056000
2000,종로구,무악동,3138,9209,4503,4706,1111057000
2000,종로구,교남동,3770,9368,4544,4824,1111058000
2000,종로구,가회동,2737,7319,3610,3709,1111060000
2000,종로구,종로1.2.3.4가동,3808,7953,4172,3781,1111061500
